Supplementary Data 1. 3'aTWAS genes of 11 brain disorders.,,,,,,,,,,
Disease,PANEL,Transcript ID,Gene symbol,3'aTWAS.Z,3'aTWAS.P,COLOC.PP0,COLOC.PP1,COLOC.PP2,COLOC.PP3,COLOC.PP4
BIP,Brain_Cerebellum,ALL.NM_001377155@GABRA2@chr4@-,GABRA2,-4.282,1.85E-05,0.002,0.087,0.001,0.042,0.867
BIP,Brain_Cerebellum,ALL.NM_001099783@C4orf33@chr4@+,C4orf33,4.091,4.30E-05,0,0.164,0,0.104,0.732
BIP,Brain_Cerebellum,ALL.NM_144723@ZMAT2@chr5@+,ZMAT2,4.959,7.08E-07,0.105,0.057,0.274,0.147,0.417
BIP,Brain_Cerebellum,ALL.NM_000665@ACHE@chr7@-,ACHE,4.115,3.87E-05,0,0.167,0,0.008,0.824
BIP,Brain_Cerebellum,ALL.NM_001282439@BLOC1S2@chr10@-,BLOC1S2,4.4813,7.42E-06,0,0.036,0,0.008,0.956
BIP,Brain_Cerebellum,ALL.NM_173809@BLOC1S2@chr10@-,BLOC1S2,4.4788,7.51E-06,0,0.036,0,0.008,0.956
BIP,Brain_Cerebellum,ALL.NM_144591@BORCS7@chr10@+,BORCS7,-4.3184,1.57E-05,0.589,0.109,0.085,0.016,0.201
BIP,Brain_Cerebellum,ALL.NM_001282436@BLOC1S2@chr10@-,BLOC1S2,4.4808,7.44E-06,0,0.036,0,0.008,0.956
BIP,Brain_Cerebellum,ALL.NM_004311@ARL3@chr10@-,ARL3,-4.3899,1.13E-05,0,0.09,0,0.012,0.898
BIP,Brain_Cerebellum,ALL.NM_001160114@C15orf40@chr15@-,C15orf40,4.0553,5.01E-05,0.016,0.008,0.484,0.244,0.247
BIP,Brain_Cerebellum,ALL.NM_014630@ZNF592@chr15@+,ZNF592,6.137,8.41E-10,0,0,0,0.033,0.966
BIP,Brain_Cerebellum,ALL.NM_001318391@UTP4_1@chr16@+,UTP4,4.63263,3.61E-06,0.063,0.034,0.036,0.019,0.847
BIP,Brain_Cerebellum,ALL.NM_032830@UTP4_1@chr16@+,UTP4,4.71423,2.43E-06,0.07,0.029,0.04,0.016,0.846
BIP,Brain_Cerebellum,ALL.NM_003249@THOP1@chr19@+,THOP1,4.229,2.35E-05,0.042,0.101,0.018,0.043,0.796
BIP,Brain_Cerebellum,ALL.NM_014248@RBX1@chr22@+,RBX1,4.557,5.19E-06,0,0.023,0.002,0.216,0.759
BIP,Brain_Cortex,ALL.NM_001377155@GABRA2@chr4@-,GABRA2,-4.245,2.19E-05,0,0.1,0,0.049,0.851
BIP,Brain_Cortex,ALL.NM_001099783@C4orf33@chr4@+,C4orf33,4.278,1.89E-05,0.01,0.087,0.006,0.054,0.843
BIP,Brain_Cortex,ALL.NM_020117@LARS1@chr5@-,LARS1,4.368,1.25E-05,0,0.496,0,0.17,0.335
BIP,Brain_Cortex,ALL.NM_144723@ZMAT2@chr5@+,ZMAT2,4.058,4.95E-05,0.244,0.014,0.64,0.036,0.066
BIP,Brain_Cortex,ALL.NM_001317965@LARS1@chr5@-,LARS1,4.369,1.25E-05,0,0.496,0,0.17,0.335
BIP,Brain_Cortex,ALL.NM_172208@TAPBP_4@chr6@-,TAPBP,-4.53,5.91E-06,0.737,0.128,0.088,0.015,0.031
BIP,Brain_Cortex,ALL.NM_001293216@TUBB_7@chr6@+,TUBB,-6.471,9.74E-11,0,0,0.065,0,0.934
BIP,Brain_Cortex,ALL.NM_001282439@BLOC1S2@chr10@-,BLOC1S2,4.264,2.01E-05,0,0.036,0,0.008,0.955
BIP,Brain_Cortex,ALL.NM_173809@BLOC1S2@chr10@-,BLOC1S2,4.273,1.93E-05,0,0.036,0,0.008,0.955
BIP,Brain_Cortex,ALL.NM_001282436@BLOC1S2@chr10@-,BLOC1S2,4.26,2.04E-05,0,0.036,0,0.008,0.955
BIP,Brain_Cortex,ALL.NM_001080435@WHAMM@chr15@+,WHAMM,4.36709,1.26E-05,0.017,0.006,0.518,0.172,0.286
BIP,Brain_Cortex,ALL.NM_024666@AAGAB@chr15@-,AAGAB,4.136,3.53E-05,0.384,0.014,0.529,0.019,0.054
BIP,Brain_Frontal_Cortex_BA9,ALL.NM_144629@RFTN2@chr2@-,RFTN2,5.2096,1.89E-07,0.114,0.026,0.269,0.061,0.529
BIP,Brain_Frontal_Cortex_BA9,ALL.NM_001099783@C4orf33@chr4@+,C4orf33,4.288,0.000018,0.069,0.076,0.044,0.048,0.764
BIP,Brain_Frontal_Cortex_BA9,ALL.NM_002586@PBX2_6@chr6@-,PBX2,-5.243,1.58E-07,0.018,0.001,0.281,0.012,0.687
BIP,Brain_Frontal_Cortex_BA9,ALL.NM_002117@HLA-C_6@chr6@-,HLA-C,-4.0346,5.47E-05,0,0.001,0,0.962,0.038
BIP,Brain_Frontal_Cortex_BA9,ALL.NM_001243812@CACNA1B@chr9@+,CACNA1B,-5.347,8.94E-08,0,0.001,0.001,0.001,0.998
BIP,Brain_Frontal_Cortex_BA9,ALL.NM_000718@CACNA1B@chr9@+,CACNA1B,-5.347,8.94E-08,0.001,0.001,0.002,0.001,0.996
BIP,Brain_Frontal_Cortex_BA9,ALL.NM_014630@ZNF592@chr15@+,ZNF592,6.401,1.54E-10,0,0,0.007,0.006,0.987
BIP,Brain_Frontal_Cortex_BA9,ALL.NM_001932@MPP3@chr17@-,MPP3,-3.97,7.19E-05,0.001,0,0.653,0.219,0.128
BIP,Brain_Frontal_Cortex_BA9,ALL.NR_024565@ZNF271P@chr18@+,ZNF271P,-4.51,6.50E-06,0.583,0.321,0.015,0.008,0.073
BIP,Brain_Frontal_Cortex_BA9,ALL.NM_014248@RBX1@chr22@+,RBX1,4.557,5.19E-06,0.018,0.019,0.167,0.176,0.62
BIP,Brain_Hippocampus,ALL.NM_001099783@C4orf33@chr4@+,C4orf33,4.491,7.08E-06,0.012,0.076,0.008,0.047,0.857
BIP,Brain_Hippocampus,ALL.NM_007189@ABCF2@chr7@-,ABCF2,4.3268,1.51E-05,0.834,0.115,0.042,0.006,0.003
BIP,Brain_Hippocampus,ALL.NM_173809@BLOC1S2@chr10@-,BLOC1S2,4.5497,5.37E-06,0,0.036,0,0.008,0.956
BIP,Brain_Hippocampus,ALL.NM_001282436@BLOC1S2@chr10@-,BLOC1S2,4.5541,5.26E-06,0,0.036,0,0.008,0.956
BIP,Brain_Hippocampus,ALL.NM_001347925@SNX19@chr11@-,SNX19,-3.953,0.000077,0.505,0.08,0.27,0.043,0.103
BIP,Brain_Hypothalamus,ALL.NM_133625@SYN2@chr3@+,SYN2,3.988,6.66E-05,0.061,0.236,0.003,0.011,0.689
BIP,Brain_Hypothalamus,ALL.NM_016242@EMCN@chr4@-,EMCN,3.91115,9.19E-05,0.515,0.175,0.053,0.018,0.238
BIP,Brain_Hypothalamus,ALL.NM_000665@ACHE@chr7@-,ACHE,3.9141,9.07E-05,0.258,0.09,0.014,0.004,0.634
BIP,Brain_Hypothalamus,ALL.NM_014175@MRPL15@chr8@+,MRPL15,-3.98,6.89E-05,0.385,0.149,0.044,0.016,0.406
BIP,Brain_Hypothalamus,ALL.NM_001282439@BLOC1S2@chr10@-,BLOC1S2,4.463,8.08E-06,0,0.043,0,0.01,0.947
BIP,Brain_Hypothalamus,ALL.NM_001282436@BLOC1S2@chr10@-,BLOC1S2,4.463,8.08E-06,0,0.043,0,0.01,0.947
BIP,Brain_Hypothalamus,ALL.NM_001143936@C15orf61@chr15@+,C15orf61,5.026,5.02E-07,0.118,0.029,0.163,0.04,0.65
BIP,Brain_Hypothalamus,ALL.NM_014233@UBTF@chr17@-,UBTF,-6.308,2.83E-10,0,0,0.014,0.002,0.984
BIP,Brain_Nucleus_accumbens_basal_ganglia,ALL.NM_001304724@PLEKHO1@chr1@+,PLEKHO1,-4.801,1.58E-06,0.011,0.006,0.06,0.032,0.891
BIP,Brain_Nucleus_accumbens_basal_ganglia,ALL.NM_001297674@RPRD2@chr1@+,RPRD2,5.379,7.48E-08,0.085,0.006,0.481,0.034,0.394
BIP,Brain_Nucleus_accumbens_basal_ganglia,ALL.NM_001354678@PRKCD@chr3@+,PRKCD,6.368,1.92E-10,0,0,0.321,0.049,0.63
BIP,Brain_Nucleus_accumbens_basal_ganglia,ALL.NM_001377155@GABRA2@chr4@-,GABRA2,-4.562,5.07E-06,0.016,0.028,0.008,0.013,0.936
BIP,Brain_Nucleus_accumbens_basal_ganglia,ALL.NM_001282439@BLOC1S2@chr10@-,BLOC1S2,4.4634,8.07E-06,0,0.036,0,0.008,0.956
BIP,Brain_Nucleus_accumbens_basal_ganglia,ALL.NM_173809@BLOC1S2@chr10@-,BLOC1S2,4.4634,8.07E-06,0,0.036,0,0.008,0.956
BIP,Brain_Nucleus_accumbens_basal_ganglia,ALL.NM_001282436@BLOC1S2@chr10@-,BLOC1S2,4.4634,8.07E-06,0,0.036,0,0.008,0.956
BIP,Brain_Nucleus_accumbens_basal_ganglia,ALL.NM_004311@ARL3@chr10@-,ARL3,-4.079,4.52E-05,0.093,0.066,0.013,0.009,0.818
BIP,Brain_Nucleus_accumbens_basal_ganglia,ALL.NM_001330588@TPP2@chr13@+,TPP2,3.98,6.89E-05,0.538,0.116,0.047,0.01,0.289
BIP,Brain_Nucleus_accumbens_basal_ganglia,ALL.NM_014630@ZNF592@chr15@+,ZNF592,4.983,6.25E-07,0,0,0.021,0.035,0.944
BIP,Brain_Nucleus_accumbens_basal_ganglia,ALL.NM_152287@ZNF276@chr16@+,ZNF276,4.5838,4.57E-06,0.217,0.1,0.272,0.125,0.286
BIP,Brain_Nucleus_accumbens_basal_ganglia,ALL.NR_110601@PGS1@chr17@+,PGS1,3.9651,7.34E-05,0.912,0.087,0.001,0,0
BIP,Brain_Nucleus_accumbens_basal_ganglia,ALL.NM_152344@LSM12@chr17@-,LSM12,-4.338,1.44E-05,0.001,0,0.904,0.056,0.039
BIP,Brain_Putamen_basal_ganglia,ALL.NM_001304760@CZIB@chr1@-,CZIB,3.9971,6.41E-05,0,0.334,0,0.026,0.639
BIP,Brain_Putamen_basal_ganglia,ALL.NM_144629@RFTN2@chr2@-,RFTN2,4.8745,1.09E-06,0.08,0.023,0.188,0.054,0.655
BIP,Brain_Putamen_basal_ganglia,ALL.NM_001377155@GABRA2@chr4@-,GABRA2,-4.186,2.84E-05,0.005,0.123,0.002,0.06,0.811
BIP,Brain_Putamen_basal_ganglia,ALL.NM_001099783@C4orf33@chr4@+,C4orf33,5.1707,2.33E-07,0.142,0.049,0.09,0.031,0.688
BIP,Brain_Putamen_basal_ganglia,ALL.NM_000665@ACHE@chr7@-,ACHE,4.2762,0.000019,0,0.101,0,0.005,0.894
BIP,Brain_Putamen_basal_ganglia,ALL.NM_001282439@BLOC1S2@chr10@-,BLOC1S2,4.459,8.24E-06,0,0.036,0,0.008,0.956
BIP,Brain_Putamen_basal_ganglia,ALL.NM_173809@BLOC1S2@chr10@-,BLOC1S2,4.458,8.27E-06,0,0.036,0,0.008,0.956
BIP,Brain_Putamen_basal_ganglia,ALL.NM_144591@BORCS7@chr10@+,BORCS7,-4.678,2.90E-06,0.217,0.153,0.031,0.022,0.578
BIP,Brain_Putamen_basal_ganglia,ALL.NM_001282436@BLOC1S2@chr10@-,BLOC1S2,4.459,8.23E-06,0,0.036,0,0.008,0.956
BIP,Brain_Putamen_basal_ganglia,ALL.NR_110099@SNHG21@chr15@+,SNHG21,5.137,2.79E-07,0.021,0.004,0.629,0.118,0.228
BIP,Brain_Putamen_basal_ganglia,ALL.NR_028504@MIR22HG_1@chr17@-,MIR22HG,-4.865,1.15E-06,0.238,0.026,0.62,0.068,0.048
BIP,Brain_Spinal_cord_cervical_c-1,ALL.NM_144723@ZMAT2@chr5@+,ZMAT2,3.9371,8.25E-05,0.193,0.062,0.505,0.163,0.076
BIP,Brain_Spinal_cord_cervical_c-1,ALL.NM_002117@HLA-C_6@chr6@-,HLA-C,-3.916,9.00E-05,0,0,0,0.522,0.477
BIP,Brain_Spinal_cord_cervical_c-1,ALL.NR_029461@LST1_7@chr6@+,LST1,-4.2616,2.03E-05,0,0,0.377,0.031,0.592
BIP,Brain_Spinal_cord_cervical_c-1,ALL.NR_029462@LST1_7@chr6@+,LST1,-4.8874,1.02E-06,0,0,0.235,0.02,0.745
BIP,Brain_Spinal_cord_cervical_c-1,ALL.NM_000665@ACHE@chr7@-,ACHE,4.115,3.87E-05,0.379,0.106,0.021,0.005,0.489
BIP,Brain_Spinal_cord_cervical_c-1,ALL.NM_001282439@BLOC1S2@chr10@-,BLOC1S2,4.5338,5.79E-06,0,0.036,0,0.008,0.956
BIP,Brain_Spinal_cord_cervical_c-1,ALL.NM_001282436@BLOC1S2@chr10@-,BLOC1S2,4.5337,5.80E-06,0,0.036,0,0.008,0.956
BIP,Brain_Spinal_cord_cervical_c-1,ALL.NM_001178081@STAT6@chr12@-,STAT6,-4.2175,2.47E-05,0,0.079,0,0.002,0.919
BIP,Brain_Substantia_nigra,ALL.NM_144629@RFTN2@chr2@-,RFTN2,4.306,1.66E-05,0.167,0.018,0.393,0.043,0.379
BIP,Brain_Substantia_nigra,ALL.NM_002117@HLA-C_6@chr6@-,HLA-C,-3.9962,6.44E-05,0,0,0.01,0.19,0.8
BIP,Brain_Substantia_nigra,ALL.NM_001282439@BLOC1S2@chr10@-,BLOC1S2,4.4687,7.87E-06,0,0.037,0,0.008,0.955
BIP,Brain_Substantia_nigra,ALL.NM_173809@BLOC1S2@chr10@-,BLOC1S2,4.4671,7.93E-06,0,0.037,0,0.008,0.955
BIP,Brain_Substantia_nigra,ALL.NM_001282436@BLOC1S2@chr10@-,BLOC1S2,4.47,7.82E-06,0,0.037,0,0.008,0.955
BIP,Brain_Substantia_nigra,ALL.NM_014630@ZNF592@chr15@+,ZNF592,4.079706,4.51E-05,0,0,0.139,0.038,0.823
BIP,Brain_Substantia_nigra,ALL.NM_014233@UBTF@chr17@-,UBTF,-5.2819,1.28E-07,0,0,0.239,0.051,0.71
BIP,PsychENCODE_DLPFC,ALL.NM_198563@STIMATE@3@-,STIMATE,5.5781,2.43E-08,0,0,0.001,0.83,0.17
BIP,PsychENCODE_DLPFC,ALL.NM_014041@SPCS1@3@+,SPCS1,-7.002,2.52E-12,0,0,0.003,0.026,0.971
BIP,PsychENCODE_DLPFC,ALL.NM_001377155@GABRA2@4@-,GABRA2,-4.5221,6.12E-06,0,0.029,0,0.013,0.958
BIP,PsychENCODE_DLPFC,ALL.NM_018930@PCDHB10_1@5@+,PCDHB10,4.3651,1.27E-05,0.093,0.104,0.245,0.273,0.284
BIP,PsychENCODE_DLPFC,ALL.NM_001002796@MCTP1@5@-,MCTP1,4.649,3.34E-06,0,0.019,0,0.033,0.949
BIP,PsychENCODE_DLPFC,ALL.NM_001378473@BRAF@7@-,BRAF,-5.5379,3.06E-08,0,0.001,0,0.005,0.994
BIP,PsychENCODE_DLPFC,ALL.NM_001282439@BLOC1S2@10@-,BLOC1S2,4.28654,1.81E-05,0,0.035,0,0.006,0.959
BIP,PsychENCODE_DLPFC,ALL.NM_173809@BLOC1S2@10@-,BLOC1S2,4.28587,1.82E-05,0,0.035,0,0.006,0.959
BIP,PsychENCODE_DLPFC,ALL.NM_001001342@BLOC1S2@10@-,BLOC1S2,4.28414,1.83E-05,0,0.035,0,0.006,0.959
BIP,PsychENCODE_DLPFC,ALL.NM_207340@ZDHHC24@11@-,ZDHHC24,4.575,4.76E-06,0.004,0.001,0.728,0.212,0.055
BIP,PsychENCODE_DLPFC,ALL.NM_019080@NDFIP2@13@+,NDFIP2,-5.759,8.46E-09,0,0.001,0,0.008,0.991
BIP,PsychENCODE_DLPFC,ALL.NR_166151@UBE2Q2L@15@+,UBE2Q2L,6.328,2.48E-10,0,0,0.021,0.011,0.968
BIP,PsychENCODE_DLPFC,ALL.NM_014630@ZNF592@15@+,ZNF592,4.6347,3.57E-06,0,0,0,0.03,0.97
BIP,PsychENCODE_DLPFC,ALL.NR_158192@LOC102724135@15@-,LOC102724135,6.0102,1.85E-09,0,0,0,0.037,0.963
BIP,PsychENCODE_DLPFC,ALL.NM_213568@SLC39A3@19@-,SLC39A3,-4.606,4.10E-06,0,0.023,0,0.005,0.971
BIP,PsychENCODE_DLPFC,ALL.NM_014248@RBX1@22@+,RBX1,4.4306,9.40E-06,0,0.023,0,0.223,0.754
BIP,ROSMAP_DLPFC,ALL.NM_001297674@RPRD2_1@1@+,RPRD2,4.222,2.42E-05,0.141,0.006,0.767,0.03,0.056
BIP,ROSMAP_DLPFC,ALL.NM_016274@PLEKHO1_1@1@+,PLEKHO1,-4.3417,1.41E-05,0,0.006,0,0.03,0.964
BIP,ROSMAP_DLPFC,ALL.NM_001018054@LRP8@1@-,LRP8,-4.2524,2.12E-05,0,0.157,0,0.01,0.833
BIP,ROSMAP_DLPFC,ALL.NM_001378806@FCGR1A_1@1@+,FCGR1A,-4.2133,2.52E-05,0.103,0.01,0.528,0.053,0.306
BIP,ROSMAP_DLPFC,ALL.NM_001377149@GABRA2@4@-,GABRA2,4.52085,6.16E-06,0,0.031,0,0.014,0.955
BIP,ROSMAP_DLPFC,ALL.NM_001377155@GABRA2@4@-,GABRA2,-4.47065,7.80E-06,0,0.039,0,0.018,0.943
BIP,ROSMAP_DLPFC,ALL.NM_002117@HLA-C_6@6@-,HLA-C,-5.0533,4.34E-07,0,0.001,0,0.966,0.033
BIP,ROSMAP_DLPFC,ALL.NR_120608@TUBB_7@6@+,TUBB,-5.5446,2.95E-08,0,0,0,0,1
BIP,ROSMAP_DLPFC,ALL.NM_001293214@TUBB_7@6@+,TUBB,-5.176,2.27E-07,0,0,0,0.002,0.998
BIP,ROSMAP_DLPFC,ALL.NM_001293213@TUBB_7@6@+,TUBB,-5.7375,9.61E-09,0,0,0,0,1
BIP,ROSMAP_DLPFC,ALL.NM_032789@PARP10_1@8@-,PARP10,-5.442,5.27E-08,0,0,0,0.079,0.92
BIP,ROSMAP_DLPFC,ALL.NM_001304532@CCDC25@8@-,CCDC25,4.441,8.95E-06,0,0.047,0,0.03,0.924
BIP,ROSMAP_DLPFC,ALL.NM_001009184@GRINA_1@8@+,GRINA,-5.518,3.43E-08,0,0,0.037,0.04,0.923
BIP,ROSMAP_DLPFC,ALL.NM_001243812@CACNA1B@9@+,CACNA1B,-5.3534,8.63E-08,0,0.001,0,0.001,0.998
BIP,ROSMAP_DLPFC,ALL.NM_000718@CACNA1B@9@+,CACNA1B,-4.9659,6.84E-07,0,0.001,0,0.002,0.997
BIP,ROSMAP_DLPFC,ALL.NM_001282439@BLOC1S2@10@-,BLOC1S2,4.463,8.08E-06,0,0.043,0,0.008,0.949
BIP,ROSMAP_DLPFC,ALL.NM_173809@BLOC1S2@10@-,BLOC1S2,4.463,8.08E-06,0,0.043,0,0.008,0.949
BIP,ROSMAP_DLPFC,ALL.NM_100264@WAC@10@+,WAC,-4.258,2.06E-05,0.013,0.097,0.002,0.018,0.87
BIP,ROSMAP_DLPFC,ALL.NM_001001342@BLOC1S2@10@-,BLOC1S2,4.463,8.08E-06,0,0.043,0,0.008,0.949
BIP,ROSMAP_DLPFC,ALL.NM_013402@FADS1@11@-,FADS1,-7.196,6.20E-13,0,0,0,0.004,0.996
BIP,ROSMAP_DLPFC,ALL.NM_024650@C11orf80@11@+,C11orf80,-4.937,7.93E-07,0,0.004,0.005,0.46,0.531
BIP,ROSMAP_DLPFC,ALL.NM_001163296@MARK2@11@+,MARK2,4.784,1.72E-06,0.01,0.004,0.461,0.173,0.353
BIP,ROSMAP_DLPFC,ALL.NR_027001@GOLGA2P7@15@-,GOLGA2P7,6.024,1.70E-09,0,0,0.006,0.072,0.922
BIP,ROSMAP_DLPFC,ALL.NM_014630@ZNF592@15@+,ZNF592,6.247,4.18E-10,0,0,0,0.017,0.983
BIP,ROSMAP_DLPFC,ALL.NR_158192@LOC102724135@15@-,LOC102724135,6.251,4.08E-10,0,0,0,0.018,0.982
BIP,ROSMAP_DLPFC,ALL.NR_003246@GOLGA6L5P@15@-,GOLGA6L5P,-5.6045,2.09E-08,0,0,0,0.022,0.978
BIP,ROSMAP_DLPFC,ALL.NM_001351157@VAC14@16@-,VAC14,-4.6344,3.58E-06,0,0.029,0,0.006,0.965
BIP,ROSMAP_DLPFC,ALL.NM_014248@RBX1@22@+,RBX1,4.41949,9.89E-06,0.001,0.028,0.007,0.279,0.685
